Gene_ID	SRR28479526	SRR28479525
WBGeneT14F9	190.386	278.84900000000005
WBGeneT14G10	512.7386	440.0027
WBGeneT14G11	136.0831	88.3828
WBGeneT14G12	0.0	0.0
WBGeneT14G8	113.9543	182.1835
WBGeneT15B12	100.017	0.0
WBGeneT15B7	0.0	399.024
WBGeneT15D6	0.0	0.0
WBGeneT15H9	238.645	135.664
WBGeneT16A1	0.0	0.0
WBGeneT16A9	0.0	0.0
WBGeneT16D1	0.0	0.0
WBGeneT16G1	280.31831335	80.9534
WBGeneT16G12	206.109	455.878
WBGeneT16H12	144.911	233.42589999999998
WBGeneT16H5	0.0	0.0
WBGeneT17A3	0.0	116.393
WBGeneT17E9	80.277	106.04499999999999
WBGeneT17H7	204.98040790871	222.71202949999997
WBGeneT18D3	76.4713	127.1686
WBGeneT18H9	126.35529999999999	354.9284
WBGeneT19A5	115.3458	101.7855
WBGeneT19A6	409.567	120.492
WBGeneT19B10	1921.3544	1327.3127
WBGeneT19B4	669.9440999999999	705.343
WBGeneT19C3	62.3019	908.23
WBGeneT19C4	992.3067000000001	958.0346999999999
WBGeneT19C9	0.0	0.0
WBGeneT19D12	19.7563629103	83.6892
WBGeneT19D2	0.0	102.613
WBGeneT19D7	227.194	0.0
WBGeneT19E10	0.0	0.0
WBGeneT19E7	399.957	162.5101
WBGeneT19F4	0.0	0.0
WBGeneT19H12	63.5495	306.957
WBGeneT19H5	167.018	0.0
WBGeneT20B12	868.0529	541.5607
WBGeneT20B3	0.0	139.145
WBGeneT20B5	127.5599	29.7068
WBGeneT20B6	0.0	152.937
WBGeneT20C4	0.0	0.0
WBGeneT20C7	0.0	0.0
WBGeneT20D3	387.58531	152.204
WBGeneT20D4	0.0	0.0
WBGeneT20F10	0.0	0.0
WBGeneT20F5	560.504	395.0243
WBGeneT20F7	111.05420000000001	106.2922
WBGeneT20G5	691.8530000000001	988.3960999999999
WBGeneT20H4	281.2191	343.341
WBGeneT20H9	0.0	0.0
WBGeneT21B10	26.8058	204.66340000000002
WBGeneT21B4	94.054	0.0
WBGeneT21B6	158.4511	73.2716
WBGeneT21C12	400.4859	0.0
WBGeneT21C9	390.6062	515.1529
WBGeneT21D11	0.0	0.0
WBGeneT21D12	37.136	118.949
WBGeneT21D9	0.0	0.0
WBGeneT21E12	17.3733	24.5707
WBGeneT21E3	25.3325	23.8779
WBGeneT21E8	0.0	23.7096
WBGeneT21F2	0.0	0.0
WBGeneT21F4	123.507	0.0
WBGeneT21G5	232.193000818803	165.5404
WBGeneT21H3	829.2891000000001	446.1962
WBGeneT21H8	1042.5419000000002	130.81834156
WBGeneT22A3	198.7067	1208.0236
WBGeneT22B11	224.3016	55.3536
WBGeneT22B2	0.0	53.8461
WBGeneT22B3	0.0	0.0
WBGeneT22B7	466.707	159.4576
WBGeneT22C1	679.7452	263.8105
WBGeneT22C8	79.6001	0.0
WBGeneT22D1	411.60800000000006	269.6708
WBGeneT22D2	64.4874	0.0
WBGeneT22E5	389.9626	305.012
WBGeneT22E7	0.0	89.2014
WBGeneT22F3	36.2295	56.0394
WBGeneT22F7	0.0	60.6679
WBGeneT22G5	147.347	54.1827
WBGeneT22H2	106.35522	101.531
WBGeneT22H6	40.925270000000005	38.74051
WBGeneT22H9	172.2814	248.34879999999998
WBGeneT23B12	284.791	320.15360000000004
WBGeneT23B3	515.6856	412.951
WBGeneT23B5	0.0	756.6822000000001
WBGeneT23B7	0.0	0.0
WBGeneT23C6	184.586	380.5647
WBGeneT23D5	0.0	0.0
WBGeneT23D8	330.0454	219.1868
WBGeneT23E1	0.0	0.0
WBGeneT23E7	166.3966	122.957
WBGeneT23F1	0.0	117.3392
WBGeneT23F11	189.082	145.33589999999998
WBGeneT23F2	891.0457	1027.9596999999999
WBGeneT23F4	0.0	0.0
WBGeneT23F6	37.9007	35.8653
WBGeneT23G11	476.10200000000003	656.8608
WBGeneT23G4	114.5307	121.251
WBGeneT23G5	172.56459999999998	79.2753
WBGeneT23G7	706.0508	1452.4186
WBGeneT23H2	95.5191	76.2979
WBGeneT23H4	0.0	0.0
WBGeneT24A11	194.73	231.55700541715
WBGeneT24A6	0.0	0.0
WBGeneT24B1	114.596	0.0
WBGeneT24B8	11530.20853319	8570.86566
WBGeneT24C12	0.0	55.5011
WBGeneT24C2	0.0	0.0
WBGeneT24C4	323.71590000000003	115.48140000000001
WBGeneT24D1	176.1295	34.5776
WBGeneT24D11	0.0	80.7272
WBGeneT24D3	0.0	0.0
WBGeneT24D5	59.4446	0.0
WBGeneT24D8	0.0	0.0
WBGeneT24E12	0.0	0.0
WBGeneT24F1	240.7089	372.3061
WBGeneT24G10	80.5759	0.0
WBGeneT24H10	352.099	1289.7875999999999
WBGeneT24H7	403.71799999999996	965.3102
WBGeneT25B2	0.0	0.0
WBGeneT25B6	40.3608	38.205
WBGeneT25B9	0.0	0.0
WBGeneT25C12	121.25438	287.9257
WBGeneT25C8	386.215	184.086
WBGeneT25D1	0.0	0.0
WBGeneT25D10	90.3008	0.0
WBGeneT25D3	136.921	262.196
WBGeneT25E12	197.87169999999998	36.9824
WBGeneT25E4	0.0	0.0
WBGeneT25F10	196.903	373.954
WBGeneT25G12	304.382	233.2321
WBGeneT25G3	130.063	401.8954
WBGeneT26A5	1524.134	1581.5552
WBGeneT26A8	179.8185	125.72700434729
WBGeneT26C11	101.2156	57.5654
WBGeneT26C12	50.9813	111.885
WBGeneT26C5	97.99688933690001	0.0
WBGeneT26E3	383.388	86.0146
WBGeneT26E4	0.0	0.0
WBGeneT26F2	0.0	114.547
WBGeneT26G10	216.855	206.094
WBGeneT26H10	0.0	0.0
WBGeneT26H2	208.8838	0.0
WBGeneT26H5	0.0	83.9323
WBGeneT26H8	0.0	0.0
WBGeneT27A1	0.0	247.404
WBGeneT27A10	74.1224	70.1344
WBGeneT27A3	106.19872364	0.0
WBGeneT27A8	0.0	0.0
WBGeneT27B1	275.227	87.65677
WBGeneT27B2	0.0	0.0
WBGeneT27B7	0.0	0.0
WBGeneT27C10	26.0254	0.0
WBGeneT27C4	478.13489999999996	63.8559959
WBGeneT27C5	0.0	0.0
WBGeneT27D1	0.0	126.778
WBGeneT27D12	0.0	61.1387
WBGeneT27E4	8397.214	0.0
WBGeneT27E7	0.0	0.0
WBGeneT27E9	285.468	899.2887000000001
WBGeneT27F2	29.099793650000002	331.027
WBGeneT27F6	146.637	0.0
WBGeneT27F7	136.9169	429.29823999999996
WBGeneT28A11	118.574	737.171
WBGeneT28A8	0.0	151.178
WBGeneT28B11	38.026	35.9844
WBGeneT28B4	336.895	641.7270000000001
WBGeneT28B8	0.0	162.845
WBGeneT28C12	69.2914	0.0
WBGeneT28C6	818.957568	186.98943400000002
WBGeneT28D6	533.2478	448.795
WBGeneT28D9	1598.5729999999999	2066.6144
WBGeneT28F12	223.3405	230.13739999999999
WBGeneT28F2	43.1624	515.986
WBGeneT28F3	0.0	48.8672892232
WBGeneT28F4	375.618	81.6397
WBGeneT28H10	78.1137	0.0
WBGeneT28H11	0.0	94.8639
WBGeneVB0393L	0.0	0.0
WBGeneVB0395L	0.0	0.0
WBGeneVC27A7L	0.0	0.0
WBGeneVC5	281.6378186014	121.506006045934
WBGeneVF11C1L	0.0	0.0
WBGeneVF13D12L	89.4233	187.516
WBGeneVF36H2L	116.916	0.0
WBGeneVF39H2L	0.0	0.0
WBGeneVH15N14R	0.0	0.0
WBGeneVK10D6R	0.0	0.0
WBGeneVM106R	0.0	0.0
WBGeneVW02B12L	545.5821	216.775
WBGeneVW06B3R	0.0	0.0
WBGeneVY10G11R	0.0	0.0
WBGeneVZC374L	93.2281	0.0
WBGeneVZK822L	108.38	206.941
WBGeneW01A11	305.3435	65.6956
WBGeneW01A8	131.456	448.79834076
WBGeneW01B11	62.6838	357.011
WBGeneW01B6	0.0	78.8903
WBGeneW01C8	139.7662	580.7761
WBGeneW01C9	154.776	108.313
WBGeneW01D2	6273.418000000001	4095.0676823999997
WBGeneW01F3	281.1934	89.30318100000001
WBGeneW01G7	88.4992	144.17329999999998
WBGeneW01H2	0.0	0.0
WBGeneW02A11	68.3649	165.8057
WBGeneW02A2	2373.5941000000003	52.6362
WBGeneW02B12	986.155	419.89000839780005
WBGeneW02B3	37.9476	35.9098
WBGeneW02B8	0.0	69.3266
WBGeneW02B9	258.907459	181.411261
WBGeneW02C12	231.18980000000002	119.79
WBGeneW02D3	1033.1223	820.2627
WBGeneW02D7	198.689	190.911
WBGeneW02D9	210.5867	395.5969
WBGeneW02F12	69.4483	166.574
WBGeneW02G9	73.8511	139.593
WBGeneW02H3	0.0	0.0
WBGeneW02H5	59.5986	0.0
WBGeneW03A3	113.597	0.0
WBGeneW03A5	136.8072	232.77819999999997
WBGeneW03B1	548.32074499	182.6421
WBGeneW03C9	540.0	332.044
WBGeneW03D2	273.029	130.733
WBGeneW03D8	22.750254258000002	117.817
WBGeneW03F11	58.6894	152.1791
WBGeneW03F8	1467.391	314.823
WBGeneW03F9	227.774	304.3735
WBGeneW03G1	51.3511	0.0
WBGeneW03G11	151.28699999999998	115.531157483
WBGeneW03G9	1165.0638999999999	158.0901
WBGeneW03H1	0.0	0.0
WBGeneW03H9	0.0	271.0262
WBGeneW04A4	0.0	0.0
WBGeneW04A8	844.24106	501.04299999999995
WBGeneW04B5	111.128	591.123
WBGeneW04C9	1020.2609	1213.027
WBGeneW04D12	0.0	0.0
WBGeneW04D2	338.7230287079	875.37326391436
WBGeneW04E12	199.551	0.0
WBGeneW04G3	1596.94	1188.051
WBGeneW04G5	0.0	95.1764
WBGeneW04H10	286.9931	0.0
WBGeneW05B10	331.493	0.0
WBGeneW05B2	0.0	0.0
WBGeneW05B5	91.2861	725.514746375
WBGeneW05E10	59.56	113.029
WBGeneW05E7	0.0	0.0
WBGeneW05F2	1462.6686	34.495
WBGeneW05G11	316.586	50.0236
WBGeneW05H12	68.8765	65.431
WBGeneW05H5	0.0	136.3
WBGeneW05H7	52.1071	326.2061
WBGeneW05H9	181.851	88.7447158718
WBGeneW06A11	46.1262	0.0
WBGeneW06A7	409.76	475.0818
WBGeneW06B11	30.6235	285.1922
WBGeneW06B3	59.909	0.0
WBGeneW06B4	310.8816	0.0
WBGeneW06D11	0.0	0.0
WBGeneW06D12	0.0	0.0
WBGeneW06D4	0.0	51.055
WBGeneW06E11	252.484	416.2962
WBGeneW06F12	445.02023121239	733.42311820388
WBGeneW06G6	0.0	0.0
WBGeneW06H12	102.588	194.482
WBGeneW06H3	49.7951	47.1911
WBGeneW06H8	441.8725	260.255324
WBGeneW07A12	0.0	129.397
WBGeneW07A8	38.471	96.5276
WBGeneW07B3	735.26	345.7161
WBGeneW07B8	0.0	0.0
WBGeneW07E11	84.5695	66.492
WBGeneW07E6	103.511	144.5519
WBGeneW07G1	115.161	76.119
WBGeneW07G4	341.0095	21.6867
WBGeneW07G9	133.157	0.0
WBGeneW08A12	254.198	0.0
WBGeneW08D2	584.5649	36.8253
WBGeneW08E12	66.9231	276.8922
WBGeneW08E3	528.32425	868.869
WBGeneW08F4	349.86	724.003
WBGeneW08G11	38.0574	310.1221
WBGeneW09B12	0.0	0.0
WBGeneW09B6	195.138379	42.393354
WBGeneW09B7	0.0	0.0
WBGeneW09C2	128.161	90.4234
WBGeneW09C3	0.0	0.0
WBGeneW09C5	1558.0601	2283.473
WBGeneW09D10	482.49723000000006	566.37201
WBGeneW09D12	0.0	0.0
WBGeneW09D6	0.0	123.879
WBGeneW09G10	33.6343	2075.5851000000002
WBGeneW09G12	0.0	124.591
WBGeneW09G3	83.4559	64.7951
WBGeneW09H1	575.324	326.542
WBGeneW10C4	0.0	0.0
WBGeneW10C6	21.441	80.9916
WBGeneW10C8	41.0265	38.8384
WBGeneW10D5	220.149400719282	109.62505
WBGeneW10D9	136.717	241.336
WBGeneW10G11	0.0	0.0
WBGeneW10G6	171.194	0.0
WBGeneY102A11A	107.94630000000001	688.8747000000001
WBGeneY102A5A	0.0	19.8219
WBGeneY102A5B	0.0	0.0
WBGeneY102A5C	0.0	409.913
WBGeneY102E9	81.86161	0.0
WBGeneY102F5A	0.0	0.0
WBGeneY104H12A	208.031	75.522
WBGeneY104H12BR	45.712564	43.299478
WBGeneY104H12D	487.447	250.623
WBGeneY105C5A	0.0	0.0
WBGeneY105C5B	1141.63751	637.8292587006199
WBGeneY105E8A	5304.31539351	1829.8288
WBGeneY105E8B	1638.9318799999999	1540.8168
WBGeneY106G6A	154.2646	341.9235
WBGeneY106G6D	62.7077	59.2916
WBGeneY106G6E	332.4159	131.20940000000002
WBGeneY106G6G	0.0	0.0
WBGeneY106G6H	446.6746967	2600.5735999999997
WBGeneY108F1	0.0	0.0
WBGeneY108G3AL	440.35263	582.9325
WBGeneY10G11A	0.0	0.0
WBGeneY110A2AL	1095.203	920.8495
WBGeneY110A2AM	0.0	0.0
WBGeneY110A2AR	214.345	0.0
WBGeneY110A7A	505.94442	1041.25428
WBGeneY111B2A	2597.3638	1744.696821817608
WBGeneY113G7A	173.06240000000003	207.1796
WBGeneY113G7B	161.61145	297.2889
WBGeneY113G7C	0.0	0.0
WBGeneY116A8A	347.3199	80.353
WBGeneY116A8B	0.0	0.0
WBGeneY116A8C	2667.00578	2809.299904
WBGeneY116F11A	0.0	0.0
WBGeneY116F11B	210.574	162.058
WBGeneY119C1A	255.84	0.0
WBGeneY119C1B	226.0624	228.253
WBGeneY119D3A	0.0	0.0
WBGeneY119D3B	432.30530905693	269.87102198959997
WBGeneY11D7A	328.94	788.1287
WBGeneY12A6A	0.0	0.0
WBGeneY13C8A	100.234	0.0
WBGeneY14H12A	0.0	0.0
WBGeneY14H12B	166.113	159.367
WBGeneY15E3A	221.4584	0.0
WBGeneY16B4A	0.0	0.0
WBGeneY16E11A	0.0	0.0
WBGeneY17D7A	0.0	0.0
WBGeneY17D7B	0.0	0.0
WBGeneY17D7C	0.0	182.813
WBGeneY17G7A	120.436	0.0
WBGeneY17G7B	1228.9682	1034.140542
WBGeneY17G9A	0.0	0.0
WBGeneY17G9B	70.6208	139.71429999999998
WBGeneY18D10A	2324.0538	3260.0097
WBGeneY18H1A	60.9808	105.7902
WBGeneY19D10A	0.0	0.0
WBGeneY19D10B	0.0	0.0
WBGeneY19D2B	0.0	0.0
WBGeneY1A5A	0.0	0.0
WBGeneY1B5A	0.0	0.0
WBGeneY1H11	0.0	0.0
WBGeneY20C6A	0.0	116.706
WBGeneY20F4	0.0	173.2111
WBGeneY22D7AL	1358.78697	703.66439
WBGeneY22D7AR	0.0	87.7564186215
WBGeneY22F5A	143.248	0.0
WBGeneY23B4A	0.0	0.0
WBGeneY23H5A	171.74599999999998	261.00030000000004
WBGeneY23H5B	377.9316	146.8844
WBGeneY24D9A	1336.9929152767	361.8739
WBGeneY24D9B	0.0	0.0
WBGeneY24F12A	234.728	91.076
WBGeneY25C1A	125.2336	688.0286456012
WBGeneY26D4A	0.0	0.0
WBGeneY26E6A	0.0	164.71
WBGeneY26G10	0.0	0.0
WBGeneY27F2A	0.0	0.0
WBGeneY2H9A	0.0	0.0
WBGeneY32B12A	0.0	0.0
WBGeneY32B12B	0.0	0.0
WBGeneY32B12C	0.0	50.8752
WBGeneY32F6A	267.33778027799997	243.989393189
WBGeneY32F6B	40.1845	209.3907
WBGeneY32G9A	0.0	0.0
WBGeneY32G9B	391.466	0.0
WBGeneY32H12A	93.971441	77.861003
WBGeneY34B4A	549.5613	360.8817
WBGeneY34D9A	498.19640000000004	205.19740000000002
WBGeneY34D9B	64.9397	123.321
WBGeneY34F4	0.0	0.0
WBGeneY35H6	0.0	0.0
WBGeneY36E3A	0.0	0.0
WBGeneY37A1A	80.159	37.9374
WBGeneY37A1B	735.1922999999999	237.68173000000002
WBGeneY37A1C	200.398	37.9374
WBGeneY37B11A	0.0	0.0
WBGeneY37D8A	1641.0317	1911.7296999999999
WBGeneY37E11AL	633.7770999999999	0.0
WBGeneY37E11AM	0.0	28.9623
WBGeneY37E11AR	78.6478	107.9824
WBGeneY37E11B	386.4184	145.414
WBGeneY37E11C	0.0	151.912
WBGeneY37E3	7970.779463000001	4579.68963
WBGeneY37F4	58.9873	0.0
WBGeneY37H2A	0.0	0.0
WBGeneY37H2B	0.0	0.0
WBGeneY37H2C	0.0	0.0
WBGeneY37H9A	55.3528	41.1624
WBGeneY38A10A	1462.469	1929.9878999999999
WBGeneY38A8	0.0	35.7764
WBGeneY38C1AA	199.55739999999997	302.02099999999996
WBGeneY38C1AB	86.652365847	20.458138402720003
WBGeneY38C1BA	222.256	0.0
WBGeneY38C9A	0.0	47.8423
WBGeneY38C9B	0.0	0.0
WBGeneY38E10A	2728.7072	22.21085
WBGeneY38F1A	472.75394	32.5885
WBGeneY38F2AL	1113.3365000000001	410.06600000000003
WBGeneY38F2AR	2308.4996	1255.962
WBGeneY38H6A	0.0	0.0
WBGeneY38H6C	104.099	0.0
WBGeneY38H8A	0.0	0.0
WBGeneY39A1A	327.254	470.4291389
WBGeneY39A1B	0.0	59.9593
WBGeneY39A1C	623.5797	434.71909999999997
WBGeneY39A3A	0.0	0.0
WBGeneY39A3B	115.161	0.0
WBGeneY39A3CL	23.127608915	0.0
WBGeneY39A3CR	829.9947	283.755
WBGeneY39B6A	1723.3851	1479.9007
WBGeneY39C12A	0.0	0.0
WBGeneY39D8A	0.0	0.0
WBGeneY39D8B	0.0	0.0
WBGeneY39D8C	0.0	0.0
WBGeneY39E4A	0.0	128.66
WBGeneY39E4B	187.92852596703	363.940790244093
WBGeneY39F10A	0.0	0.0
WBGeneY39F10B	0.0	0.0
WBGeneY39F10C	0.0	0.0
WBGeneY39G10AL	0.0	0.0
WBGeneY39G10AR	751.8086	1554.471
WBGeneY39G8B	247.228	126.04
WBGeneY39G8C	49.8873	62.7773
WBGeneY39H10A	32.7836	0.0
WBGeneY39H10B	0.0	0.0
WBGeneY40A1A	0.0	0.0
WBGeneY40B10A	0.0	673.223
WBGeneY40B10B	0.0	0.0
WBGeneY40B1A	252.563	108.433
WBGeneY40B1B	1060.14977	2445.91
WBGeneY40C5A	0.0	0.0
WBGeneY40C7B	0.0	0.0
WBGeneY40D12A	0.0	0.0
WBGeneY40G12A	180.528	0.0
WBGeneY40H4A	53.8764	0.0
WBGeneY40H7A	0.0	0.0
WBGeneY41C4A	272.044	471.033
WBGeneY41D4A	829.9619	90.9804
WBGeneY41D4B	2232.0951	2543.976915
WBGeneY41E3	1275.850809	211.5079
WBGeneY41G9A	0.0	80.8779
WBGeneY42A5A	143.443	0.0
WBGeneY42G9A	52.8553	71.239
WBGeneY42H9AR	164.84789999999998	0.0
WBGeneY42H9B	51.2607	113.37950000000001
WBGeneY43B11AL	0.0	0.0
WBGeneY43B11AR	877.46	674.016
WBGeneY43C5A	81.5036	113.945
WBGeneY43C5B	0.0	0.0
WBGeneY43D4A	0.0	0.0
WBGeneY43E12A	0.0	0.0
WBGeneY43F11A	0.0	0.0
WBGeneY43F4A	48.2799	45.7465
WBGeneY43F4B	130.3838	1425.301
WBGeneY43F8A	0.0	0.0
WBGeneY43F8B	69.0606	152.7006
WBGeneY43F8C	431.34400000000005	200.4648
WBGeneY43H11AL	539.245478796	203.25960890599998
WBGeneY44A6B	0.0	0.0
WBGeneY44A6C	96.3516	183.696
WBGeneY44A6D	0.0	0.0
WBGeneY44A6E	0.0	0.0
WBGeneY44E3A	2316.3656140000003	68.2257489
WBGeneY44E3B	196.405	0.0
WBGeneY44F5A	0.0	0.0
WBGeneY45F10A	68.2129	30.48324
WBGeneY45F10B	0.0	0.0
WBGeneY45F10C	0.0	0.0
WBGeneY45F10D	2485.1756	396.397
WBGeneY45F3A	137.33	0.0
WBGeneY45G12A	0.0	0.0
WBGeneY45G12B	173.055	214.5597
WBGeneY45G12C	225.972	0.0
WBGeneY45G5AL	110.065	0.0
WBGeneY45G5AM	541.2479999999999	607.6011000000001
WBGeneY46B2A	138.687	131.757
WBGeneY46C8AL	0.0	0.0
WBGeneY46C8AM	0.0	0.0
WBGeneY46C8AR	0.0	0.0
WBGeneY46D2A	0.0	0.0
WBGeneY46E12A	0.0	134.607
WBGeneY46E12BL	150.4803	40.022
WBGeneY46G5A	731.577	1483.1093
WBGeneY46H3A	2013.3831	51.9111
WBGeneY46H3B	0.0	0.0
WBGeneY46H3C	105.401	100.589
WBGeneY46H3D	0.0	0.0
WBGeneY47A7	71.8335	136.531
WBGeneY47C4A	0.0	0.0
WBGeneY47D3A	3258.9256	1159.6242
WBGeneY47D3B	662.0734	455.8444
WBGeneY47D7A	2401.5589999999997	2560.4610000000002
WBGeneY47D9A	211.6279	135.9169
WBGeneY47G6A	670.9955462	1373.5834119
WBGeneY47G7B	0.0	0.0
WBGeneY47H10A	0.0	42.2871
WBGeneY47H9A	0.0	0.0
WBGeneY47H9B	0.0	0.0
WBGeneY47H9C	344.4192	241.34223
WBGeneY48A5A	0.0	0.0
WBGeneY48A6A	136.111	0.0
WBGeneY48A6B	1041.46695	221.39628
WBGeneY48A6C	0.0	79.5664
WBGeneY48B6A	11233.8865	5497.2213
WBGeneY48C3A	630.9591	475.8975
WBGeneY48D7A	0.0	134.222
WBGeneY48E1A	0.0	17.0597
WBGeneY48E1B	664.6991	502.59319999999997
WBGeneY48E1C	302.3847	0.0
WBGeneY48G10A	47.4094	326.9054
WBGeneY48G1A	143.3074	31.3508
WBGeneY48G1BL	19.2159	36.2832
WBGeneY48G1BM	0.0	0.0
WBGeneY48G1BR	0.0	0.0
WBGeneY48G1C	366.7508065	187.0272498
WBGeneY48G8AL	2932.2183	2862.6476
WBGeneY48G8AR	138.173	130.698
WBGeneY48G9A	164.1531419492	47.9155
WBGeneY49A10A	105.764	0.0
WBGeneY49A3A	519.9916	925.2620000000001
WBGeneY49C4A	0.0	0.0
WBGeneY49E10	2174.4579	5567.2847
WBGeneY49F6A	0.0	0.0
WBGeneY49F6B	355.83799999999997	331.292
WBGeneY49F6C	344.19	224.35
WBGeneY49G5A	0.0	0.0
WBGeneY49G5B	0.0	60.9666
WBGeneY4C6A	0.0	0.0
WBGeneY4C6B	0.0	0.0
WBGeneY50C1A	44.2839	110.226
WBGeneY50D4A	0.0	84.836
WBGeneY50D4B	0.0	0.0
WBGeneY50D4C	499.3555	384.8655
WBGeneY50D7A	571.4359421	259.6213523
WBGeneY50E8A	587.123652	0.0
WBGeneY51A2A	0.0	0.0
WBGeneY51A2B	0.0	0.0
WBGeneY51A2D	176.5729077161	169.11285697231
WBGeneY51B9A	0.0	107.049
WBGeneY51F10	584.7629	0.0
WBGeneY51H1A	553.5699	448.86990000000003
WBGeneY51H4A	1149.6099	1510.4809
WBGeneY51H7BM	0.0	0.0
WBGeneY51H7BR	0.0	0.0
WBGeneY51H7C	1041.5140000000001	719.933
WBGeneY52B11A	0.0	139.145
WBGeneY52B11B	0.0	0.0
WBGeneY52B11C	0.0	0.0
WBGeneY52D3	0.0	0.0
WBGeneY52D5A	0.0	0.0
WBGeneY52E8A	0.0	0.0
WBGeneY53C10A	393.646	162.436
WBGeneY53C12A	211.3007	41.7574
WBGeneY53C12B	912.9284	128.90665
WBGeneY53C12C	0.0	0.0
WBGeneY53F4A	0.0	0.0
WBGeneY53F4B	421.1585	790.6252999999999
WBGeneY53G8AL	163.152	0.0
WBGeneY53G8AM	0.0	192.18110000000001
WBGeneY53G8AR	248.339	496.500058143
WBGeneY53G8B	74.3283	70.6583
WBGeneY53H1A	791.56	175.466
WBGeneY53H1B	0.0	87.9344
WBGeneY53H1C	0.0	50.4311203199
WBGeneY54B9A	710.393	682.793
WBGeneY54E10A	560.534666	502.8496
WBGeneY54E10BL	0.0	1252.529
WBGeneY54E10BR	764.34	1361.7330000000002
WBGeneY54E2A	235.70853	495.38743999999997
WBGeneY54E5A	109.3639	725.1039999999999
WBGeneY54E5B	0.0	620.512
WBGeneY54F10AL	137.753109999	0.0
WBGeneY54F10AM	213.22527	103.45257000000001
WBGeneY54F10AR	203.6625	0.0
WBGeneY54F10BL	0.0	0.0
WBGeneY54F10BM	84.4215	81.2912
WBGeneY54G11A	811.604	1643.037
WBGeneY54G11B	0.0	0.0
WBGeneY54G2A	1725.6409	2944.751900805342
WBGeneY54G9A	104.444	99.6634
WBGeneY54H5A	369.95799999999997	212.263
WBGeneY55B1AL	0.0	0.0
WBGeneY55B1AR	64.4847	56.5882
WBGeneY55B1BL	0.0	94.6567
WBGeneY55B1BM	0.0	0.0
WBGeneY55B1BR	89.78110000000001	92.2231
WBGeneY55D5A	465.1947	192.50199999999998
WBGeneY55D9A	0.0	0.0
WBGeneY55F3AL	57.37184567	125.87984
WBGeneY55F3AM	1413.462	131.098
WBGeneY55F3AR	261.0413	90.69488999999999
WBGeneY55F3BL	83.1277	0.0
WBGeneY55F3BR	85.36670000000001	197.692
WBGeneY55F3C	203.60105508	0.0
WBGeneY55H10A	57.3336	108.773
WBGeneY56A3A	2591.193	2015.0696
WBGeneY57A10A	1931.6580301396	3066.322358
WBGeneY57A10B	0.0	0.0
WBGeneY57A10C	0.0	251.2865
WBGeneY57E12AL	642.434	169.162
WBGeneY57E12AM	0.0	0.0
WBGeneY57E12AR	0.0	0.0
WBGeneY57E12B	0.0	54.1489
WBGeneY57G11A	1230.417	407.17700099131304
WBGeneY57G11B	0.0	0.0
WBGeneY57G11C	2526.8961	2953.0539000000003
WBGeneY57G7A	123.011	117.657
WBGeneY58A7A	268.538	0.0
WBGeneY58G8A	0.0	206.0342
WBGeneY59A8A	157.9883	55.3593
WBGeneY59A8B	1426.652	1234.4337
WBGeneY59C2A	0.0	284.55859999999996
WBGeneY59E1A	0.0	0.0
WBGeneY59E1B	0.0	0.0
WBGeneY59E9AL	0.0	0.0
WBGeneY59E9AR	0.0	0.0
WBGeneY59H11AL	0.0	0.0
WBGeneY59H11AM	0.0	0.0
WBGeneY59H11AR	0.0	389.8218
WBGeneY5F2A	930.268	984.291
WBGeneY5H2A	0.0	0.0
WBGeneY5H2B	0.0	0.0
WBGeneY60A3A	317.70208	1469.4202599999999
WBGeneY60A9	0.0	0.0
WBGeneY60A9A	0.0	0.0
WBGeneY60C6A	0.0	0.0
WBGeneY61A9LA	358.2446	239.52492985199999
WBGeneY61B8A	0.0	0.0
WBGeneY61B8B	0.0	0.0
WBGeneY62E10A	1214.4669999999999	2293.4378
WBGeneY62F5A	195.778	115.7235
WBGeneY62H9A	0.0	0.0
WBGeneY63D3A	1424.705	350.3204
WBGeneY64G10A	55.4227	71.312600374567
WBGeneY64H9A	302.067	0.0
WBGeneY65A5A	398.221	762.003
WBGeneY65B4A	224.5736	314.6619
WBGeneY65B4BL	0.0	175.02100000000002
WBGeneY65B4BM	497.38	284.592
WBGeneY65B4BR	848.0360000000001	2059.93082
WBGeneY66A7A	0.0	312.959
WBGeneY66C5A	0.0	0.0
WBGeneY66D12A	360.1282	1351.8371
WBGeneY66H1A	547.683	1051.53112129
WBGeneY66H1B	175.9747	107.73939999999999
WBGeneY67A10A	121.549	165.646
WBGeneY67A6A	68.7736	0.0
WBGeneY67D2	246.2085	65.5522
WBGeneY67D8A	0.0	0.0
WBGeneY67D8B	0.0	0.0
WBGeneY67D8C	249.890628466	141.99741493
WBGeneY67H2A	1284.3265999999999	202.47220000000002
WBGeneY68A4A	0.0	0.0
WBGeneY68A4B	0.0	0.0
WBGeneY69A2AL	91.1053	86.7898
WBGeneY69A2AR	1247.3601840000001	1225.589
WBGeneY69E1A	0.0	0.0
WBGeneY69F12A	75.1784	71.474
WBGeneY69H2	0.0	0.0
WBGeneY6B3A	19.0686	0.0
WBGeneY6B3B	193.9133	0.0
WBGeneY6D11A	252.434	483.087
WBGeneY6D1A	0.0	177.8952
WBGeneY6E2A	0.0	0.0
WBGeneY6G8	0.0	0.0
WBGeneY70C5A	0.0	0.0
